ĐỀ MỤC,CHỦ ĐỀ CON,MÃ SỐ,CÂU HỎI,CÂU TRẢ LỜI,keywords
BỆNH ĐTĐ,,Q548,Tôi có thể làm gì để vừa kiểm soát đường huyết vừa giảm viêm nha chu trong thai kỳ?,"Kết hợp chăm sóc răng miệng kỹ, điều trị nha chu kịp thời, ăn uống lành mạnh, tập thể dục nhẹ nhàng, ngủ đủ giấc và giảm căng thẳng. Đây là cách toàn diện để hỗ trợ kiểm soát cả đường huyết và sức khỏe nướu.",kiểm soát đường huyết; viêm nha chu; thai kỳ; chăm sóc toàn diện; lời khuyên; sức khỏe mẹ bầu
BỆNH ĐTĐ,,Q549,Có mối liên hệ hai chiều giữa viêm nha chu và đái tháo đường thai kỳ không?,"Có khả năng. Đái tháo đường thai kỳ khiến mẹ dễ bị viêm nha chu hơn do thay đổi miễn dịch và tăng đường trong máu. Ngược lại, viêm nha chu có thể làm đường huyết khó kiểm soát, tạo thành vòng xoắn bệnh lý.",liên hệ hai chiều; viêm nha chu; đái tháo đường thai kỳ; mối quan hệ; nha chu và ĐTĐ
BỆNH ĐTĐ,,Q550,"Nếu tôi bị viêm nha chu nhưng chưa được chẩn đoán đái tháo đường thai kỳ, có nên xét nghiệm đường huyết không?","Có. Đây là cách để phát hiện sớm và ngăn ngừa biến chứng. Việc kiểm tra đường huyết khi có bệnh nha chu, đặc biệt trong thai kỳ, giúp bạn và bác sĩ theo dõi sức khỏe tổng thể tốt hơn.",viêm nha chu; đái tháo đường thai kỳ; xét nghiệm đường huyết; tầm soát ĐTĐ; nguy cơ ĐTĐ; chẩn đoán sớm
BỆNH ĐTĐ,,Q551,"Tôi bị sưng nướu và chảy máu khi đánh răng, có thể là viêm nha chu không?","Có thể. Đây là dấu hiệu thường gặp của viêm nha chu hoặc viêm nướu. Bạn nên đi khám nha khoa để được chẩn đoán và điều trị sớm, nhất là khi đang mang thai.",sưng nướu; chảy máu nướu; viêm nha chu; triệu chứng viêm nướu; đái tháo đường và răng
BỆNH ĐTĐ,,Q552,Viêm nha chu có gây đau khi ăn uống không?,"Có. Viêm nha chu có thể làm nướu sưng, đau, răng lung lay, gây khó khăn khi nhai. Điều này có thể ảnh hưởng đến chế độ ăn của mẹ bầu và gián tiếp tác động đến dinh dưỡng của thai nhi.",đau khi ăn; viêm nha chu gây đau; ăn uống khó khăn; răng ê buốt; viêm nướu đau
BỆNH ĐTĐ,,Q553,"Nếu phải nhổ răng khi mang thai, có ảnh hưởng gì không?","Bác sĩ sẽ cân nhắc thời điểm và phương pháp an toàn, thường tránh can thiệp phức tạp trong 3 tháng đầu và cuối thai kỳ. Tuy nhiên, nếu răng gây viêm nặng hoặc nhiễm trùng, việc nhổ răng có thể cần thiết để bảo vệ sức khỏe mẹ và bé.",nhổ răng khi mang thai; mang thai nhổ răng; ảnh hưởng thai nhi; an toàn nhổ răng; thai kỳ và răng
BỆNH ĐTĐ,,Q554,"Tôi nghe nói nướu dễ bị viêm hơn khi mang thai, có đúng không?","Đúng. Sự thay đổi hormone trong thai kỳ làm nướu nhạy cảm hơn với mảng bám và vi khuẩn, dễ bị viêm. Đây là lý do mẹ bầu cần chăm sóc răng miệng kỹ hơn.",nướu khi mang thai; viêm nướu thai kỳ; nướu dễ viêm; mang thai và răng; hormone thai kỳ
BỆNH ĐTĐ,,Q555,Đái tháo đường thai kỳ có làm viêm nha chu nặng hơn không?,"Có. Đường huyết cao làm giảm khả năng miễn dịch, tạo điều kiện cho vi khuẩn nha chu phát triển mạnh, khiến viêm nha chu tiến triển nhanh hơn và khó kiểm soát.",đái tháo đường thai kỳ; viêm nha chu nặng hơn; ảnh hưởng ĐTĐ thai kỳ; ĐTĐ thai kỳ và nướu; biến chứng nha chu
BỆNH ĐTĐ,,Q556,Tôi nên khám nha khoa bao lâu một lần trong thai kỳ?,"Ít nhất 1 lần trong mỗi tam cá nguyệt, hoặc theo chỉ định của bác sĩ nếu có bệnh nha chu. Điều này giúp phát hiện và điều trị sớm các vấn đề răng miệng.",khám nha khoa thai kỳ; tần suất khám răng; lịch khám răng bầu; chăm sóc răng khi bầu; kiểm tra răng miệng
BỆNH ĐTĐ,,Q557,Điều trị nha chu có thể cải thiện kết quả thai kỳ không?,"Có. Nghiên cứu cho thấy điều trị nha chu có thể giúp giảm nguy cơ sinh non và cải thiện cân nặng của trẻ khi sinh, đặc biệt ở phụ nữ bị đái tháo đường thai kỳ.",điều trị nha chu; kết quả thai kỳ; cải thiện thai kỳ; ảnh hưởng thai nhi; điều trị răng và bầu
BỆNH ĐTĐ,,Q558,"Nếu tôi bị đái tháo đường thai kỳ, có nên dùng chỉ nha khoa không?","Có. Chỉ nha khoa giúp loại bỏ mảng bám và vi khuẩn giữa răng – nơi bàn chải khó tiếp cận, giảm nguy cơ viêm nha chu và hỗ trợ kiểm soát đường huyết.",dùng chỉ nha khoa; đái tháo đường thai kỳ; chỉ nha khoa cho bầu; vệ sinh răng miệng; chăm sóc nướu
BỆNH ĐTĐ,,Q559,"Sau sinh, tôi có cần tiếp tục điều trị viêm nha chu không?","Có. Việc điều trị và duy trì sức khỏe nha chu sau sinh vẫn quan trọng, vì đái tháo đường thai kỳ làm tăng nguy cơ bị tiểu đường type 2 sau này. Giữ nướu khỏe mạnh là một phần trong kế hoạch phòng bệnh lâu dài.",sau sinh; điều trị viêm nha chu; chăm sóc răng sau sinh; viêm nướu sau sinh; tiếp tục điều trị
BỆNH ĐTĐ,,Q560,Lời khuyên quan trọng nhất cho mẹ bầu bị viêm nha chu và đái tháo đường thai kỳ là gì?,"Điều trị nha chu sớm, kiểm soát đường huyết chặt chẽ, khám nha khoa và sản khoa định kỳ, duy trì chế độ ăn và lối sống lành mạnh. Đây là cách tốt nhất để bảo vệ sức khỏe của cả mẹ và bé.",lời khuyên mẹ bầu; viêm nha chu thai kỳ; đái tháo đường thai kỳ; chăm sóc răng miệng; thai kỳ và ĐTĐ; lưu ý quan trọng
BỆNH ĐTĐ,,Q561,Điều trị nha chu có thể giúp kiểm soát đường huyết ở bệnh nhân đái tháo đường không?,"Có. Một số nghiên cứu có đối chứng cho thấy điều trị nha chu thành công giúp giảm viêm toàn thân, từ đó cải thiện độ nhạy insulin và hỗ trợ kiểm soát đường huyết tốt hơn.",nha chu; đường huyết; kiểm soát đường; bệnh nha chu; răng miệng; tiểu đường; điều trị nha
BỆNH ĐTĐ,,Q562,Vì sao điều trị nha chu lại giúp giảm viêm toàn thân?,"Khi điều trị nha chu, vi khuẩn và mảng bám dưới nướu được loại bỏ, giảm sản xuất độc tố và cytokine gây viêm như CRP và TNF-α. Điều này giúp cơ thể giảm gánh nặng viêm mạn tính.",viêm nha chu; viêm toàn thân; giảm viêm; điều trị nha; nhiễm trùng; viêm cơ thể
BỆNH ĐTĐ,,Q563,CRP là gì và có vai trò thế nào trong bệnh đái tháo đường?,"CRP (C-reactive protein) là một chỉ số phản ánh mức độ viêm trong cơ thể. Ở bệnh nhân đái tháo đường, CRP cao liên quan đến đề kháng insulin và nguy cơ biến chứng tim mạch.",CRP; protein C phản ứng; viêm; chỉ số viêm; tiểu đường; mối liên hệ CRP
BỆNH ĐTĐ,,Q564,TNF-α là gì và tại sao liên quan đến viêm nha chu?,"TNF-α là một cytokine gây viêm mạnh, có vai trò trong quá trình phá hủy mô nha chu và cũng làm giảm hiệu quả hoạt động của insulin, gây khó kiểm soát đường huyết.",TNF-alpha; TNF-α; yếu tố hoại tử; viêm nha chu; cytokine; chất gây viêm
BỆNH ĐTĐ,,Q565,Bằng chứng nào cho thấy điều trị nha chu giúp giảm CRP và TNF-α?,Nghiên cứu của Polak & Shapira (2017) cho thấy bệnh nhân đái tháo đường sau điều trị nha chu thành công có mức CRP và TNF-α giảm đáng kể so với trước điều trị.,điều trị nha chu; giảm CRP; giảm TNF-α; bằng chứng khoa học; nghiên cứu; lợi ích điều trị
BỆNH ĐTĐ,,Q566,Điều trị nha chu có tác dụng lâu dài với biến chứng của tiểu đường không?,"Hiện chưa có nghiên cứu đánh giá trực tiếp tác động lâu dài của điều trị nha chu lên các cơ chế gây biến chứng tiểu đường. Tuy nhiên, giảm viêm toàn thân được xem là yếu tố bảo vệ sức khỏe mạch máu và thần kinh.",nha chu; biến chứng tiểu đường; tác dụng lâu dài; phòng biến chứng; bệnh tiểu đường; sức khỏe răng
BỆNH ĐTĐ,,Q567,Giảm viêm nha chu có giúp phòng bệnh tim mạch ở bệnh nhân đái tháo đường không?,"Có thể. Vì viêm nha chu làm tăng phản ứng viêm toàn thân, ảnh hưởng đến mạch máu, nên điều trị sớm và kiểm soát viêm có thể giúp giảm nguy cơ biến chứng tim mạch.",viêm nha chu; bệnh tim mạch; phòng ngừa tim; đái tháo đường; tim mạch tiểu đường; bảo vệ tim
BỆNH ĐTĐ,,Q568,Điều trị nha chu có giúp phòng ngừa biến chứng thận ở bệnh nhân đái tháo đường không?,"Gián tiếp có thể. Giảm viêm và kiểm soát đường huyết tốt hơn sau điều trị nha chu có thể làm chậm tiến triển bệnh thận do đái tháo đường, dù cần thêm nghiên cứu dài hạn để khẳng định.",điều trị nha chu; biến chứng thận; bệnh thận; tiểu đường; phòng bệnh thận; thận đái tháo đường
BỆNH ĐTĐ,,Q569,Điều trị nha chu có giúp cải thiện HbA1c không?,"Một số nghiên cứu ghi nhận mức HbA1c giảm trung bình 0,4% – 0,6% sau khi điều trị nha chu, nhờ giảm viêm và cải thiện nhạy cảm insulin.",nha chu; HbA1c; chỉ số đường; đường huyết trung bình; cải thiện HbA1c; kiểm soát tiểu đường
BỆNH ĐTĐ,,Q570,Tại sao điều trị nha chu được xem là một phần của chăm sóc toàn diện cho bệnh nhân đái tháo đường?,"Vì điều trị nha chu không chỉ cải thiện sức khỏe răng miệng mà còn giúp giảm viêm toàn thân, cải thiện kiểm soát đường huyết và gián tiếp giảm nguy cơ biến chứng mạch máu, thần kinh.",nha chu; chăm sóc toàn diện; bệnh nhân đái tháo đường; sức khỏe tổng thể; điều trị tích hợp; phối hợp điều trị
BỆNH ĐTĐ,,Q571,Điều trị nha chu gồm những gì?,"Gồm cạo vôi răng, làm sạch túi nha chu, xử lý mặt gốc răng, hướng dẫn vệ sinh răng miệng, và điều trị các tổn thương nha chu khác. Với trường hợp nặng có thể cần phẫu thuật nha chu.",điều trị nha chu; nha chu gồm gì; các bước nha chu; phương pháp nha chu; chữa viêm lợi; chữa nha chu
BỆNH ĐTĐ,,Q572,Có cần phối hợp điều trị nha chu và thuốc kiểm soát đường huyết không?,"Có. Điều trị nha chu hỗ trợ kiểm soát đường huyết, nhưng không thay thế thuốc. Bệnh nhân vẫn cần tuân thủ phác đồ điều trị của bác sĩ nội tiết.",phối hợp điều trị; nha chu đường huyết; kết hợp thuốc; điều trị tổng thể; chữa nha chu tiểu đường; quản lý bệnh nha chu
BỆNH ĐTĐ,,Q573,Điều trị nha chu có tác dụng ngay hay cần thời gian mới thấy hiệu quả?,"Một số cải thiện như giảm sưng nướu thấy rõ sau vài tuần, nhưng tác động đến đường huyết và chỉ số viêm thường cần 2–3 tháng để ghi nhận.",hiệu quả nha chu; nha chu bao lâu; tác dụng ngay; cần thời gian; khi nào hiệu quả; điều trị nha chu
BỆNH ĐTĐ,,Q574,Ai nên điều trị nha chu định kỳ để hỗ trợ kiểm soát tiểu đường?,"Tất cả bệnh nhân đái tháo đường, đặc biệt là người có dấu hiệu viêm nha chu như chảy máu nướu, hôi miệng, răng lung lay, nên điều trị và tái khám định kỳ 3–6 tháng/lần.",ai nên trị nha chu; nha chu định kỳ; tiểu đường nha chu; bệnh nhân đái tháo đường; kiểm soát tiểu đường; phòng ngừa nha chu
BỆNH ĐTĐ,,Q575,Lời khuyên quan trọng nhất về điều trị nha chu ở bệnh nhân đái tháo đường là gì?,"Điều trị sớm, duy trì vệ sinh răng miệng tốt, tái khám định kỳ, và phối hợp chặt chẽ giữa bác sĩ nha khoa và bác sĩ nội tiết để tối ưu hiệu quả kiểm soát bệnh và phòng biến chứng.",lời khuyên nha chu; nha chu tiểu đường; điều trị nha chu; khuyến nghị nha chu; chăm sóc răng miệng; bệnh nhân đái tháo đường
BỆNH ĐTĐ,,Q576,Viêm nha chu có làm bệnh tiểu đường khó kiểm soát hơn không?,"Có. Viêm nha chu là tình trạng viêm mạn tính ở mô nâng đỡ răng, kích thích cơ thể sản sinh nhiều chất gây viêm như TNF-α, CRP và các gốc tự do. Những chất này làm suy giảm tác dụng của insulin, khiến đường huyết khó ổn định ngay cả khi bệnh nhân tuân thủ chế độ ăn uống và dùng thuốc. Điều này tạo ra một vòng luẩn quẩn: đường huyết cao khiến viêm nha chu tiến triển nhanh, còn viêm nha chu lại làm đường huyết khó kiểm soát hơn. Vì vậy, quản lý tốt sức khỏe răng miệng là yếu tố quan trọng giúp kiểm soát tiểu đường hiệu quả.",viêm nha chu tiểu đường; khó kiểm soát; ảnh hưởng tiểu đường; nha chu đường huyết; đường huyết khó kiểm soát
BỆNH ĐTĐ,,Q577,Tại sao viêm nha chu lại ảnh hưởng đến khả năng sản xuất insulin?,"Khi bị viêm nha chu, cơ thể liên tục trong trạng thái viêm toàn thân, dẫn đến việc giải phóng nhiều cytokine gây viêm. Những cytokine này có thể tấn công và làm suy giảm chức năng của tế bào beta ở tuyến tụy – nơi chịu trách nhiệm sản xuất insulin. Khi số lượng hoặc hoạt động của tế bào beta bị giảm, cơ thể sẽ tiết insulin ít hơn, làm đường huyết tăng cao. Về lâu dài, điều này góp phần làm tiến triển bệnh tiểu đường và các biến chứng đi kèm.",viêm nha chu insulin; ảnh hưởng insulin; sản xuất insulin; nha chu giảm insulin; cơ chế ảnh hưởng
BỆNH ĐTĐ,,Q578,TNF-α là gì và có vai trò gì trong mối liên hệ giữa viêm nha chu và tiểu đường?,"TNF-α (Tumor Necrosis Factor-alpha) là một loại protein gây viêm mạnh, được sản xuất nhiều khi cơ thể gặp tình trạng viêm mạn tính như viêm nha chu. Ở người tiểu đường, TNF-α làm giảm độ nhạy của các tế bào với insulin, khiến glucose khó được hấp thu vào tế bào để tạo năng lượng. Ngoài ra, TNF-α còn góp phần gây tổn thương mạch máu, làm tăng nguy cơ biến chứng tim mạch và thận. Do đó, mức TNF-α cao là một chỉ báo nguy hiểm cho sức khỏe của bệnh nhân tiểu đường bị viêm nha chu.",TNF-α là gì; vai trò TNF-α; TNF-α nha chu; TNF-α tiểu đường; mối liên hệ TNF-α; chất gây viêm
BỆNH ĐTĐ,,Q579,CRP là gì và tại sao tăng CRP lại nguy hiểm cho người tiểu đường?,"CRP (C-reactive protein) là một chỉ dấu viêm trong máu, được gan sản xuất khi cơ thể có tình trạng viêm. Ở bệnh nhân tiểu đường, mức CRP cao cho thấy cơ thể đang trong tình trạng viêm toàn thân, điều này không chỉ làm tăng đề kháng insulin mà còn thúc đẩy sự hình thành mảng xơ vữa trong động mạch. Xơ vữa mạch máu là nguyên nhân hàng đầu gây biến chứng tim mạch, đột quỵ – những biến chứng có nguy cơ tử vong cao. Do vậy, việc giảm CRP thông qua kiểm soát viêm nha chu có thể mang lại lợi ích lớn cho sức khỏe tổng thể.",CRP là gì; tăng CRP; CRP nguy hiểm; CRP tiểu đường; viêm CRP; dấu hiệu viêm
BỆNH ĐTĐ,,Q580,Stress oxy hóa là gì và ảnh hưởng thế nào đến người tiểu đường bị viêm nha chu?,"Stress oxy hóa là tình trạng mất cân bằng giữa các gốc tự do và chất chống oxy hóa trong cơ thể. Khi bị viêm nha chu, cơ thể sản sinh nhiều gốc tự do hơn, gây tổn thương tế bào và mô. Ở người tiểu đường, stress oxy hóa làm tình trạng viêm nặng hơn, ảnh hưởng đến mạch máu, dây thần kinh và khả năng kiểm soát đường huyết. Nếu kéo dài, điều này góp phần thúc đẩy các biến chứng nghiêm trọng như bệnh tim mạch, bệnh thận, và biến chứng thần kinh.",stress oxy hóa là gì; ảnh hưởng stress oxy hóa; oxy hóa tiểu đường; oxy hóa nha chu; stress oxy hóa nguy hiểm; tổn thương tế bào
BỆNH ĐTĐ,,Q581,Viêm nha chu có thể gây rối loạn mỡ máu không?,"Có. Tình trạng viêm mạn tính do viêm nha chu làm thay đổi chuyển hóa lipid trong cơ thể, dẫn đến tăng cholesterol xấu (LDL) và triglyceride, đồng thời giảm cholesterol tốt (HDL). Sự thay đổi này làm tăng nguy cơ xơ vữa động mạch – nguyên nhân chính gây bệnh tim và đột quỵ ở người tiểu đường. Việc điều trị viêm nha chu, kết hợp chế độ ăn lành mạnh và luyện tập, có thể góp phần cải thiện hồ sơ mỡ máu và giảm nguy cơ biến chứng tim mạch.",viêm nha chu; rối loạn mỡ máu; cholesterol; mỡ máu; lipid máu; nha chu tiểu đường
BỆNH ĐTĐ,,Q582,Viêm nha chu có liên quan đến nguy cơ đau tim và đột quỵ không?,"Có. Viêm nha chu làm gia tăng tình trạng viêm toàn thân và tổn thương lớp nội mạc mạch máu – nơi điều hòa dòng máu và ngăn ngừa hình thành cục máu đông. Khi nội mạc mạch máu bị tổn thương, khả năng kiểm soát huyết áp và lưu thông máu giảm, dẫn đến nguy cơ hình thành huyết khối cao hơn. Nếu huyết khối xảy ra trong động mạch vành hoặc não, nó có thể gây đau tim hoặc đột quỵ, đe dọa trực tiếp đến tính mạng.",viêm nha chu; đau tim; đột quỵ; bệnh tim mạch; biến chứng tim; tai biến mạch máu não
BỆNH ĐTĐ,,Q583,Tại sao viêm nha chu lại ảnh hưởng đến biến chứng tiểu đường?,"Bởi vì viêm nha chu duy trì tình trạng viêm mạn tính trong cơ thể, gây ảnh hưởng tiêu cực đến nhiều cơ quan và hệ thống. Tình trạng viêm này không chỉ làm giảm tác dụng của insulin mà còn thúc đẩy tổn thương mạch máu, thần kinh, và các cơ quan khác. Kết quả là bệnh tiểu đường trở nên khó kiểm soát hơn, đồng thời nguy cơ biến chứng như bệnh tim mạch, thận và thần kinh cũng tăng lên đáng kể.",viêm nha chu; biến chứng tiểu đường; cơ chế ảnh hưởng; tác động tiểu đường; liên quan nha chu ĐTĐ
BỆNH ĐTĐ,,Q584,Có bằng chứng nào chứng minh viêm nha chu gây biến chứng tiểu đường không?,"Hiện chưa có nghiên cứu nào khẳng định tuyệt đối viêm nha chu gây ra biến chứng tiểu đường. Tuy nhiên, rất nhiều nghiên cứu đã chứng minh mối liên hệ chặt chẽ giữa hai bệnh này, cho thấy chúng ảnh hưởng qua lại lẫn nhau. Ví dụ, điều trị viêm nha chu ở bệnh nhân tiểu đường thường giúp cải thiện kiểm soát đường huyết và một số chỉ số viêm, gợi ý rằng kiểm soát bệnh nha chu có thể gián tiếp giảm nguy cơ biến chứng.",viêm nha chu; bằng chứng; biến chứng tiểu đường; nghiên cứu; chứng minh; liên hệ nha chu ĐTĐ
BỆNH ĐTĐ,,Q585,Viêm nha chu ảnh hưởng đến biến chứng mắt ở người tiểu đường như thế nào?,"Viêm nha chu làm tăng phản ứng viêm toàn thân, từ đó có thể gây tổn thương các mạch máu nhỏ ở võng mạc. Ở bệnh nhân tiểu đường, những tổn thương này cộng hưởng với biến chứng võng mạc tiểu đường, khiến thị lực suy giảm nhanh hơn. Nếu không được phát hiện và điều trị kịp thời, người bệnh có thể mất thị lực vĩnh viễn. Vì vậy, kiểm soát viêm nha chu cũng là một cách gián tiếp bảo vệ sức khỏe đôi mắt.",viêm nha chu; biến chứng mắt; bệnh võng mạc; mắt tiểu đường; thị lực; tổn thương mắt
BỆNH ĐTĐ,,Q586,Viêm nha chu có thể làm nặng biến chứng thận ở người tiểu đường không?,"Có. Viêm nha chu gây viêm toàn thân và ảnh hưởng xấu đến các mạch máu nhỏ ở thận. Ở người tiểu đường vốn đã có nguy cơ bệnh thận cao, tình trạng viêm này có thể thúc đẩy suy giảm chức năng thận nhanh hơn, dẫn đến bệnh thận mạn tính giai đoạn cuối. Điều này đồng nghĩa với việc bệnh nhân có thể phải lọc máu định kỳ hoặc ghép thận.",viêm nha chu; biến chứng thận; bệnh thận; suy thận; thận tiểu đường; tổn thương thận
BỆNH ĐTĐ,,Q587,Viêm nha chu có làm tăng nguy cơ loét bàn chân ở người tiểu đường không?,"Gián tiếp có. Viêm nha chu làm suy yếu mạch máu và tăng tình trạng viêm toàn thân, khiến quá trình lành vết thương chậm lại. Ở bệnh nhân tiểu đường, điều này kết hợp với biến chứng thần kinh và giảm tuần hoàn máu ở chi dưới, dẫn đến nguy cơ loét bàn chân cao hơn. Vết loét này nếu không được điều trị tốt có thể dẫn đến nhiễm trùng nặng và phải cắt cụt chi.",viêm nha chu; loét bàn chân; biến chứng chân; bàn chân tiểu đường; vết thương chân; nhiễm trùng chân
BỆNH ĐTĐ,,Q588,Tại sao viêm nha chu lại liên quan đến đề kháng insulin?,"Khi bị viêm nha chu, các cytokine gây viêm như TNF-α sẽ làm gián đoạn quá trình tín hiệu insulin trong tế bào, khiến glucose không được đưa vào tế bào để tạo năng lượng. Kết quả là đường huyết trong máu tăng cao, buộc tuyến tụy phải sản xuất nhiều insulin hơn. Về lâu dài, cơ thể sẽ giảm đáp ứng với insulin – hiện tượng gọi là đề kháng insulin – một yếu tố then chốt trong tiến triển của bệnh tiểu đường type 2.",viêm nha chu; đề kháng insulin; kháng insulin; cơ chế; nguyên nhân; tăng đề kháng insulin
BỆNH ĐTĐ,,Q589,Viêm nha chu có thể làm nặng biến chứng thần kinh ở người tiểu đường không?,"Có. Viêm toàn thân kéo dài có thể làm giảm lưu lượng máu đến nuôi dưỡng dây thần kinh, đồng thời gây tổn thương lớp bảo vệ thần kinh (myelin). Ở bệnh nhân tiểu đường, biến chứng thần kinh vốn đã phổ biến, và khi kèm theo viêm nha chu, tình trạng tê bì, mất cảm giác và đau thần kinh có thể trở nên nghiêm trọng hơn.",viêm nha chu; biến chứng thần kinh; bệnh thần kinh; thần kinh ngoại biên; tổn thương thần kinh
BỆNH ĐTĐ,,Q590,Điều trị viêm nha chu có giúp cải thiện đường huyết không?,"Nhiều nghiên cứu cho thấy, sau khi điều trị nha chu, một số bệnh nhân tiểu đường ghi nhận chỉ số HbA1c giảm rõ rệt. Nguyên nhân là vì điều trị giúp loại bỏ ổ viêm, giảm sản xuất cytokine gây viêm và cải thiện độ nhạy insulin. Tuy hiệu quả này không phải lúc nào cũng lớn, nhưng nó là một phần quan trọng trong chiến lược kiểm soát toàn diện bệnh tiểu đường.",điều trị viêm nha chu; cải thiện đường huyết; ổn định đường huyết; kiểm soát đường; giảm đường huyết
BỆNH ĐTĐ,,Q591,Viêm nha chu ảnh hưởng như thế nào đến khả năng lành vết thương ở người tiểu đường?,"Ở người tiểu đường, khả năng lành vết thương vốn đã chậm do tuần hoàn máu kém và hệ miễn dịch suy yếu. Khi có viêm nha chu, tình trạng viêm toàn thân và stress oxy hóa tăng lên, làm giảm sản xuất collagen và cản trở quá trình tái tạo mô. Điều này khiến bất kỳ vết thương nào, kể cả ở miệng hay chân tay, đều mất nhiều thời gian hơn để lành và dễ bị nhiễm trùng. Đây là lý do tại sao kiểm soát tốt viêm nha chu giúp cải thiện tốc độ hồi phục vết thương.",viêm nha chu; lành vết thương; tiểu đường; vết thương chậm lành; bệnh nướu; chăm sóc vết thương
BỆNH ĐTĐ,,Q592,Viêm nha chu có làm tăng nguy cơ hạ đường huyết ở bệnh nhân tiểu đường không?,"Trực tiếp thì không, nhưng gián tiếp thì có thể. Khi viêm nha chu được điều trị, đường huyết có thể cải thiện nhanh hơn dự kiến, làm tăng nguy cơ hạ đường huyết nếu bệnh nhân vẫn dùng liều thuốc hạ đường huyết như cũ. Vì vậy, sau khi điều trị nha chu, bệnh nhân cần theo dõi đường huyết thường xuyên và trao đổi với bác sĩ nội tiết để điều chỉnh thuốc phù hợp, tránh tình trạng hạ đường huyết ngoài ý muốn.",viêm nha chu; hạ đường huyết; tiểu đường; tụt đường huyết; đường huyết thấp; nguy cơ hạ đường
BỆNH ĐTĐ,,Q593,Người tiểu đường type 1 có nguy cơ viêm nha chu cao hơn type 2 không?,"Cả hai nhóm đều có nguy cơ cao hơn người khỏe mạnh, nhưng cơ chế và mức độ khác nhau. Ở type 1, hệ miễn dịch suy yếu do rối loạn tự miễn làm nướu dễ bị viêm và khó hồi phục hơn. Ở type 2, nguyên nhân chính là đề kháng insulin và viêm mạn tính. Một số nghiên cứu gợi ý rằng bệnh nhân type 1 thường bị viêm nha chu sớm hơn, nhưng ở type 2, mức độ tổn thương lại nặng hơn do đi kèm nhiều yếu tố nguy cơ khác như béo phì, tăng mỡ máu, và tăng huyết áp.",tiểu đường type 1; tiểu đường type 2; viêm nha chu; nguy cơ nha chu; so sánh tiểu đường; bệnh nướu
BỆNH ĐTĐ,,Q594,Viêm nha chu có thể làm tăng nguy cơ nhiễm trùng toàn thân ở người tiểu đường không?,"Có. Mô nướu bị viêm là một ""cửa ngõ"" cho vi khuẩn xâm nhập vào máu (nhiễm khuẩn huyết). Ở người tiểu đường, hệ miễn dịch yếu hơn, khả năng chống lại vi khuẩn kém, nên nguy cơ nhiễm trùng toàn thân cao hơn và diễn biến nhanh hơn. Nhiễm trùng toàn thân có thể dẫn đến biến chứng nặng như sốc nhiễm trùng, ảnh hưởng đến tính mạng nếu không được xử lý kịp thời.",viêm nha chu; nhiễm trùng toàn thân; tiểu đường; nhiễm khuẩn; biến chứng nha chu; nhiễm trùng máu
BỆNH ĐTĐ,,Q595,Viêm nha chu có thể ảnh hưởng đến sức khỏe xương hàm ở bệnh nhân tiểu đường không?,"Có. Viêm nha chu làm tiêu hủy xương ổ răng – nơi neo giữ răng. Ở bệnh nhân tiểu đường, quá trình tiêu xương diễn ra nhanh hơn do đường huyết cao và tình trạng viêm kéo dài. Điều này khiến răng lung lay, mất răng sớm và gây khó khăn trong ăn uống. Nếu mất răng nhiều, bệnh nhân có thể gặp khó khăn khi sử dụng phục hình răng giả hoặc cấy ghép implant do chất lượng xương kém.",viêm nha chu; xương hàm; sức khỏe xương; tiêu xương; tiểu đường; xương răng
BỆNH ĐTĐ,,Q596,Người tiểu đường mang thai có nguy cơ viêm nha chu cao hơn không?,"Có. Thay đổi nội tiết tố khi mang thai làm nướu nhạy cảm hơn và dễ viêm. Nếu thai phụ bị tiểu đường (type 1, type 2 hoặc tiểu đường thai kỳ), nguy cơ viêm nha chu càng cao do đường huyết tăng làm giảm sức đề kháng và khả năng lành mô. Viêm nha chu trong thai kỳ không chỉ ảnh hưởng đến mẹ mà còn làm tăng nguy cơ sinh non, nhẹ cân ở trẻ.",tiểu đường thai kỳ; mang thai; viêm nha chu; nguy cơ nha chu; bệnh nướu; thai phụ đái tháo đường
BỆNH ĐTĐ,,Q597,Viêm nha chu có thể làm giảm hiệu quả thuốc điều trị tiểu đường không?,Có thể. Tình trạng viêm toàn thân do viêm nha chu làm giảm độ nhạy insulin và làm cơ thể đáp ứng kém hơn với thuốc hạ đường huyết. Điều này khiến một số bệnh nhân dù dùng thuốc đúng liều nhưng vẫn khó đạt mục tiêu kiểm soát đường huyết. Điều trị viêm nha chu song song với điều chỉnh thuốc có thể giúp cải thiện hiệu quả điều trị tổng thể.,viêm nha chu; hiệu quả thuốc; thuốc tiểu đường; kiểm soát đường huyết; kháng thuốc; giảm tác dụng thuốc
